locus_tag	ftype	length_bp	gene	EC_number	COG	product
Sample_Maccabi_Ecoli_SeqPlate10_A12_03746	CDS	939	mdh_2	1.1.1.37	COG0039	Malate dehydrogenase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03747	CDS	1068	degS	3.4.21.107	COG0265	Serine endoprotease DegS
Sample_Maccabi_Ecoli_SeqPlate10_A12_03748	CDS	1368	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
Sample_Maccabi_Ecoli_SeqPlate10_A12_03749	CDS	399	yhcB		COG3105	Inner membrane protein YhcB
Sample_Maccabi_Ecoli_SeqPlate10_A12_03750	CDS	1128	zapE		COG1485	Cell division protein ZapE
Sample_Maccabi_Ecoli_SeqPlate10_A12_03751	CDS	429	rplM		COG0102	50S ribosomal protein L13
Sample_Maccabi_Ecoli_SeqPlate10_A12_03752	CDS	393	rpsI		COG0103	30S ribosomal protein S9
Sample_Maccabi_Ecoli_SeqPlate10_A12_03753	CDS	639	sspA		COG0625	Stringent starvation protein A
Sample_Maccabi_Ecoli_SeqPlate10_A12_03754	CDS	498	sspB		COG2969	Stringent starvation protein B
Sample_Maccabi_Ecoli_SeqPlate10_A12_03755	CDS	783	nanR_2		COG2186	HTH-type transcriptional repressor NanR
Sample_Maccabi_Ecoli_SeqPlate10_A12_03756	CDS	894	nanA	4.1.3.3	COG0329	N-acetylneuraminate lyase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03757	CDS	1491	nanT			Sialic acid transporter NanT
Sample_Maccabi_Ecoli_SeqPlate10_A12_03758	CDS	690	nanE	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03759	CDS	876	nanK	2.7.1.60	COG1940	N-acetylmannosamine kinase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03760	CDS	465	yhcH		COG2731	putative protein YhcH
Sample_Maccabi_Ecoli_SeqPlate10_A12_03761	CDS	1419	gltD_3	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
Sample_Maccabi_Ecoli_SeqPlate10_A12_03762	CDS	4554	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
Sample_Maccabi_Ecoli_SeqPlate10_A12_03763	CDS	930		2.3.1.-		tRNA uridine(34) acetyltransferase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03764	CDS	2337	arcB	2.7.13.3	COG0642	Aerobic respiration control sensor protein ArcB
Sample_Maccabi_Ecoli_SeqPlate10_A12_03765	CDS	654	elbB	4.2.1.-	COG3155	Glyoxalase ElbB
Sample_Maccabi_Ecoli_SeqPlate10_A12_03766	CDS	729	mtgA	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03767	CDS	633	yrbL			putative protein YrbL
Sample_Maccabi_Ecoli_SeqPlate10_A12_03768	CDS	273	ptsO		COG1925	Phosphocarrier protein NPr
Sample_Maccabi_Ecoli_SeqPlate10_A12_03769	CDS	855	rapZ		COG1660	RNase adapter protein RapZ
Sample_Maccabi_Ecoli_SeqPlate10_A12_03770	CDS	492	ptsN		COG1762	Nitrogen regulatory protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_03771	CDS	288	hpf		COG1544	Ribosome hibernation promoting factor
Sample_Maccabi_Ecoli_SeqPlate10_A12_03772	CDS	1434	rpoN		COG1508	RNA polymerase sigma-54 factor
Sample_Maccabi_Ecoli_SeqPlate10_A12_03773	CDS	726	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
Sample_Maccabi_Ecoli_SeqPlate10_A12_03774	CDS	558	lptA		COG1934	Lipopolysaccharide export system protein LptA
Sample_Maccabi_Ecoli_SeqPlate10_A12_03775	CDS	576	lptC		COG3117	Lipopolysaccharide export system protein LptC
Sample_Maccabi_Ecoli_SeqPlate10_A12_03776	CDS	567	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
Sample_Maccabi_Ecoli_SeqPlate10_A12_03777	CDS	987	kdsD_2	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
Sample_Maccabi_Ecoli_SeqPlate10_A12_03778	CDS	978	yrbG		COG0530	Inner membrane protein YrbG
Sample_Maccabi_Ecoli_SeqPlate10_A12_03779	CDS	810	mlaF	3.6.3.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
Sample_Maccabi_Ecoli_SeqPlate10_A12_03780	CDS	783	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
Sample_Maccabi_Ecoli_SeqPlate10_A12_03781	CDS	552	mlaD		COG1463	Intermembrane phospholipid transport system binding protein MlaD
Sample_Maccabi_Ecoli_SeqPlate10_A12_03782	CDS	636	mlaC		COG2854	Intermembrane phospholipid transport system binding protein MlaC
Sample_Maccabi_Ecoli_SeqPlate10_A12_03783	CDS	294	mlaB		COG3113	Intermembrane phospholipid transport system binding protein MlaB
Sample_Maccabi_Ecoli_SeqPlate10_A12_03784	CDS	270	ibaG		COG5007	Acid stress protein IbaG
Sample_Maccabi_Ecoli_SeqPlate10_A12_03785	CDS	1260	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03786	CDS	279	ner			Negative regulator of transcription
Sample_Maccabi_Ecoli_SeqPlate10_A12_03787	CDS	972		2.5.1.-		Trans-prenyltransferase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03788	CDS	312	rplU		COG0261	50S ribosomal protein L21
Sample_Maccabi_Ecoli_SeqPlate10_A12_03789	CDS	258	rpmA		COG0211	50S ribosomal protein L27
Sample_Maccabi_Ecoli_SeqPlate10_A12_03790	CDS	966	yhbE		COG0697	putative inner membrane transporter YhbE
Sample_Maccabi_Ecoli_SeqPlate10_A12_03791	CDS	1173	obgE	3.6.5.-	COG0536	GTPase ObgE/CgtA
Sample_Maccabi_Ecoli_SeqPlate10_A12_03792	CDS	1434	dacB	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacB
Sample_Maccabi_Ecoli_SeqPlate10_A12_03793	CDS	477	greA		COG0782	Transcription elongation factor GreA
Sample_Maccabi_Ecoli_SeqPlate10_A12_03794	CDS	294	yhbY		COG1534	RNA-binding protein YhbY
Sample_Maccabi_Ecoli_SeqPlate10_A12_03795	CDS	630	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
Sample_Maccabi_Ecoli_SeqPlate10_A12_03796	CDS	1944	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
Sample_Maccabi_Ecoli_SeqPlate10_A12_03797	CDS	849	folP	2.5.1.15	COG0294	Dihydropteroate synthase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03798	CDS	1338	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03799	CDS	333	secG		COG1314	Protein-export membrane protein SecG
Sample_Maccabi_Ecoli_SeqPlate10_A12_03800	tRNA	87				tRNA-Leu(gag)
Sample_Maccabi_Ecoli_SeqPlate10_A12_03801	CDS	1518	yhbX	2.-.-.-	COG2194	Putative transferase YhbX
Sample_Maccabi_Ecoli_SeqPlate10_A12_03802	CDS	1344	argG	6.3.4.5	COG0137	Argininosuccinate synthase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03803	tRNA	77				tRNA-Met(cat)
Sample_Maccabi_Ecoli_SeqPlate10_A12_03804	CDS	453	rimP		COG0779	Ribosome maturation factor RimP
Sample_Maccabi_Ecoli_SeqPlate10_A12_03805	CDS	1488	nusA		COG0195	Transcription termination/antitermination protein NusA
Sample_Maccabi_Ecoli_SeqPlate10_A12_03806	CDS	2673	infB		COG0532	Translation initiation factor IF-2
Sample_Maccabi_Ecoli_SeqPlate10_A12_03807	CDS	402	rbfA		COG0858	30S ribosome-binding factor
Sample_Maccabi_Ecoli_SeqPlate10_A12_03808	CDS	945	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
Sample_Maccabi_Ecoli_SeqPlate10_A12_03809	CDS	270	rpsO		COG0184	30S ribosomal protein S15
Sample_Maccabi_Ecoli_SeqPlate10_A12_03810	CDS	2136	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03811	CDS	885	nlpI		COG4785	Lipoprotein NlpI
Sample_Maccabi_Ecoli_SeqPlate10_A12_03812	CDS	1890	deaD	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
Sample_Maccabi_Ecoli_SeqPlate10_A12_03813	CDS	1245	mtr		COG0814	Tryptophan-specific transport protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_03814	CDS	1008	limB	1.14.13.107		Limonene 1,2-monooxygenase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03815	CDS	879				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_03816	CDS	996	yhbU	3.4.-.-	COG0826	putative protease YhbU
Sample_Maccabi_Ecoli_SeqPlate10_A12_03817	CDS	525	ubiJ_1			Ubiquinone biosynthesis accessory factor UbiJ
Sample_Maccabi_Ecoli_SeqPlate10_A12_03818	CDS	504	eis	2.3.1.-		N-acetyltransferase Eis
Sample_Maccabi_Ecoli_SeqPlate10_A12_03819	CDS	303				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_03820	CDS	444				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_03821	CDS	519	yhbO	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
Sample_Maccabi_Ecoli_SeqPlate10_A12_03822	CDS	636				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_03823	CDS	1041				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_03824	CDS	576	osmY_2		COG2823	Osmotically-inducible protein Y
Sample_Maccabi_Ecoli_SeqPlate10_A12_03825	CDS	591	diaA		COG0279	DnaA initiator-associating protein DiaA
Sample_Maccabi_Ecoli_SeqPlate10_A12_03826	CDS	396				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_03827	CDS	2037	lpoA		COG3107	Penicillin-binding protein activator LpoA
Sample_Maccabi_Ecoli_SeqPlate10_A12_03828	CDS	864	rsmI_2	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
Sample_Maccabi_Ecoli_SeqPlate10_A12_03829	CDS	714	nagB_2	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03830	CDS	792	manZ_2		COG3716	PTS system mannose-specific EIID component
Sample_Maccabi_Ecoli_SeqPlate10_A12_03831	CDS	804	agaC_1		COG3715	N-acetylgalactosamine permease IIC component 1
Sample_Maccabi_Ecoli_SeqPlate10_A12_03832	CDS	477	sorB_2	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
Sample_Maccabi_Ecoli_SeqPlate10_A12_03833	CDS	861	kbaY_4	4.1.2.40	COG0191	D-tagatose-1,6-bisphosphate aldolase subunit KbaY
Sample_Maccabi_Ecoli_SeqPlate10_A12_03834	CDS	1155	agaS_2	3.5.99.-	COG2222	Putative D-galactosamine-6-phosphate deaminase AgaS
Sample_Maccabi_Ecoli_SeqPlate10_A12_03835	CDS	1134	agaA	3.5.1.-	COG1820	N-acetylgalactosamine-6-phosphate deacetylase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03836	CDS	435	manX_2	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
Sample_Maccabi_Ecoli_SeqPlate10_A12_03837	CDS	879	manZ_3		COG3716	PTS system mannose-specific EIID component
Sample_Maccabi_Ecoli_SeqPlate10_A12_03838	CDS	780	agaC_2		COG3715	N-acetylgalactosamine permease IIC component 1
Sample_Maccabi_Ecoli_SeqPlate10_A12_03839	CDS	474	sorB_3	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
Sample_Maccabi_Ecoli_SeqPlate10_A12_03840	CDS	1281	kbaZ		COG4573	D-tagatose-1,6-bisphosphate aldolase subunit KbaZ
Sample_Maccabi_Ecoli_SeqPlate10_A12_03841	CDS	858	murI	5.1.1.3	COG0796	Glutamate racemase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03842	CDS	1845	btuB		COG4206	Vitamin B12 transporter BtuB
Sample_Maccabi_Ecoli_SeqPlate10_A12_03843	CDS	1101	trmA	2.1.1.-	COG2265	tRNA/tmRNA (uracil-C(5))-methyltransferase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03844	CDS	360	yijD			Inner membrane protein YijD
Sample_Maccabi_Ecoli_SeqPlate10_A12_03845	CDS	705	fabR		COG1309	HTH-type transcriptional repressor FabR
Sample_Maccabi_Ecoli_SeqPlate10_A12_03846	CDS	1317	kgtP_2			Alpha-ketoglutarate permease
Sample_Maccabi_Ecoli_SeqPlate10_A12_03847	CDS	1167	hipO	3.5.1.32	COG1473	Hippurate hydrolase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03848	CDS	1401	sthA	1.6.1.1	COG1249	Soluble pyridine nucleotide transhydrogenase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03849	CDS	918	oxyR_3			Hydrogen peroxide-inducible genes activator
Sample_Maccabi_Ecoli_SeqPlate10_A12_03850	CDS	1284	lgoT			putative L-galactonate transporter
Sample_Maccabi_Ecoli_SeqPlate10_A12_03851	CDS	1215	rspA_2		COG4948	Starvation-sensing protein RspA
Sample_Maccabi_Ecoli_SeqPlate10_A12_03852	CDS	1374	argH	4.3.2.1	COG0165	Argininosuccinate lyase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03853	CDS	777	argB	2.7.2.8	COG0548	Acetylglutamate kinase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03854	CDS	1005	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03855	CDS	1152	argE_2	3.5.1.16	COG0624	Acetylornithine deacetylase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03856	CDS	2652	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03857	CDS	1734	eptC	2.7.-.-	COG2194	Phosphoethanolamine transferase EptC
Sample_Maccabi_Ecoli_SeqPlate10_A12_03858	CDS	852	btr		COG0614	HTH-type transcriptional activator Btr
Sample_Maccabi_Ecoli_SeqPlate10_A12_03859	CDS	342	frwD_2	2.7.1.202	COG1445	PTS system fructose-like EIIB component 3
Sample_Maccabi_Ecoli_SeqPlate10_A12_03860	CDS	879	cutD_2	1.97.1.-	COG1180	Choline trimethylamine-lyase activating enzyme
Sample_Maccabi_Ecoli_SeqPlate10_A12_03861	CDS	2298	cutC_2	4.3.99.4	COG1882	Choline trimethylamine-lyase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03862	CDS	321	fryB_2	2.7.1.202	COG1445	PTS system fructose-like EIIB component 1
Sample_Maccabi_Ecoli_SeqPlate10_A12_03863	CDS	1080	manP		COG1299	PTS system mannose-specific EIIBCA component
Sample_Maccabi_Ecoli_SeqPlate10_A12_03864	CDS	2502	fryA_2		COG1080	Multiphosphoryl transfer protein 1
Sample_Maccabi_Ecoli_SeqPlate10_A12_03865	CDS	663	fsaB	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 2
Sample_Maccabi_Ecoli_SeqPlate10_A12_03866	CDS	1104	gldA	1.1.1.6	COG0371	Glycerol dehydrogenase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03867	CDS	618				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_03868	CDS	906	yijE			putative cystine transporter YijE
Sample_Maccabi_Ecoli_SeqPlate10_A12_03869	CDS	2181	katG	1.11.1.21	COG0376	Catalase-peroxidase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03870	CDS	891	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03871	CDS	1554	yfkN		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
Sample_Maccabi_Ecoli_SeqPlate10_A12_03872	CDS	1125				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_03873	CDS	1551	mggB_1	3.1.3.-	COG0737	Mannosylglucosyl-3-phosphoglycerate phosphatase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03874	CDS	1620	mggB_2	3.1.3.-	COG0737	Mannosylglucosyl-3-phosphoglycerate phosphatase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03875	CDS	861	tsx_2		COG3248	Nucleoside-specific channel-forming protein Tsx
Sample_Maccabi_Ecoli_SeqPlate10_A12_03876	CDS	2433	metL		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 2
Sample_Maccabi_Ecoli_SeqPlate10_A12_03877	CDS	1161	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03878	CDS	318	metJ		COG3060	Met repressor
Sample_Maccabi_Ecoli_SeqPlate10_A12_03879	CDS	609				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_03880	CDS	213	rpmE		COG0254	50S ribosomal protein L31
Sample_Maccabi_Ecoli_SeqPlate10_A12_03881	CDS	2199	priA	3.6.4.-	COG1198	Primosomal protein N'
Sample_Maccabi_Ecoli_SeqPlate10_A12_03882	CDS	1026	cytR		COG1609	HTH-type transcriptional repressor CytR
Sample_Maccabi_Ecoli_SeqPlate10_A12_03883	CDS	855	ftsN		COG3087	Cell division protein FtsN
Sample_Maccabi_Ecoli_SeqPlate10_A12_03884	CDS	531	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
Sample_Maccabi_Ecoli_SeqPlate10_A12_03885	CDS	1332	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
Sample_Maccabi_Ecoli_SeqPlate10_A12_03886	CDS	927	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03887	CDS	486	rraA		COG0684	Regulator of ribonuclease activity A
Sample_Maccabi_Ecoli_SeqPlate10_A12_03888	CDS	240	zapB		COG3074	Cell division protein ZapB
Sample_Maccabi_Ecoli_SeqPlate10_A12_03889	CDS	846	glpF		COG0580	Glycerol uptake facilitator protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_03890	CDS	1509	glpK	2.7.1.30	COG0554	Glycerol kinase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03891	CDS	1011	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase 1 class 2
Sample_Maccabi_Ecoli_SeqPlate10_A12_03892	CDS	747	fpr	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03893	CDS	429	uspD		COG0589	Universal stress protein D
Sample_Maccabi_Ecoli_SeqPlate10_A12_03894	CDS	300				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_03895	CDS	441				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_03896	CDS	600				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_03897	CDS	768	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03898	CDS	756	cdh	3.6.1.26	COG2134	CDP-diacylglycerol pyrophosphatase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03899	CDS	990	sbp		COG1613	Sulfate-binding protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_03900	CDS	963	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase isozyme 1
Sample_Maccabi_Ecoli_SeqPlate10_A12_03901	CDS	903	fieF		COG0053	Ferrous-iron efflux pump FieF
Sample_Maccabi_Ecoli_SeqPlate10_A12_03902	CDS	501	cpxP		COG3678	Periplasmic protein CpxP
Sample_Maccabi_Ecoli_SeqPlate10_A12_03903	CDS	699	cpxR		COG0745	Transcriptional regulatory protein CpxR
Sample_Maccabi_Ecoli_SeqPlate10_A12_03904	CDS	1374	cpxA	2.7.13.3		Sensor histidine kinase CpxA
Sample_Maccabi_Ecoli_SeqPlate10_A12_03905	CDS	675	yiiM		COG2258	Protein YiiM
Sample_Maccabi_Ecoli_SeqPlate10_A12_03906	CDS	984	kdgT			2-keto-3-deoxygluconate permease
Sample_Maccabi_Ecoli_SeqPlate10_A12_03907	CDS	621	sodA	1.15.1.1	COG0605	Superoxide dismutase [Mn]
Sample_Maccabi_Ecoli_SeqPlate10_A12_03908	CDS	1035	rhaT		COG0697	L-rhamnose-proton symporter
Sample_Maccabi_Ecoli_SeqPlate10_A12_03909	CDS	939	rhaR_2			HTH-type transcriptional activator RhaR
Sample_Maccabi_Ecoli_SeqPlate10_A12_03910	CDS	837	rhaS_3			HTH-type transcriptional activator RhaS
Sample_Maccabi_Ecoli_SeqPlate10_A12_03911	CDS	1470	rhaB	2.7.1.5		Rhamnulokinase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03912	CDS	1260	rhaA	5.3.1.14	COG4806	L-rhamnose isomerase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03913	CDS	825	rhaD	4.1.2.19	COG0235	Rhamnulose-1-phosphate aldolase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03914	CDS	315	rhaM	5.1.3.32	COG3254	L-rhamnose mutarotase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03915	CDS	1395	scrY_2			Sucrose porin
Sample_Maccabi_Ecoli_SeqPlate10_A12_03916	CDS	555				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_03917	CDS	834	fdhD		COG1526	Sulfur carrier protein FdhD
Sample_Maccabi_Ecoli_SeqPlate10_A12_03918	CDS	588	fdoG_1	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
Sample_Maccabi_Ecoli_SeqPlate10_A12_03919	CDS	2415	fdoG_2	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
Sample_Maccabi_Ecoli_SeqPlate10_A12_03920	CDS	903	fdoH		COG0437	Formate dehydrogenase-O iron-sulfur subunit
Sample_Maccabi_Ecoli_SeqPlate10_A12_03921	CDS	636	fdoI		COG2864	Formate dehydrogenase, cytochrome b556(fdo) subunit
Sample_Maccabi_Ecoli_SeqPlate10_A12_03922	CDS	930	fdhE		COG3058	Protein FdhE
Sample_Maccabi_Ecoli_SeqPlate10_A12_03923	CDS	219				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_03924	CDS	279				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_03925	CDS	213				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_03926	CDS	291	higA-2_2		COG2944	Antitoxin HigA-2
Sample_Maccabi_Ecoli_SeqPlate10_A12_03927	CDS	312	higB-2_2		COG2026	Toxin HigB-2
Sample_Maccabi_Ecoli_SeqPlate10_A12_03928	CDS	909		3.-.-.-		Putative alpha/beta hydrolase R526
Sample_Maccabi_Ecoli_SeqPlate10_A12_03929	CDS	942	argA_2	2.3.1.1		Amino-acid acetyltransferase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03930	CDS	438	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03931	CDS	873				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_03932	CDS	600	yihX	3.1.3.10	COG1011	Alpha-D-glucose 1-phosphate phosphatase YihX
Sample_Maccabi_Ecoli_SeqPlate10_A12_03933	CDS	888	yphB_2		COG2017	putative protein YphB
Sample_Maccabi_Ecoli_SeqPlate10_A12_03934	CDS	1350	abaF_2			Fosfomycin resistance protein AbaF
Sample_Maccabi_Ecoli_SeqPlate10_A12_03935	CDS	1434	ygcS_3			Inner membrane metabolite transport protein YgcS
Sample_Maccabi_Ecoli_SeqPlate10_A12_03936	CDS	1011		1.-.-.-		putative zinc-type alcohol dehydrogenase-like protein L498
Sample_Maccabi_Ecoli_SeqPlate10_A12_03937	CDS	888	yihT	4.1.2.57	COG3684	Sulfofructosephosphate aldolase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03938	CDS	879	yihU	1.1.1.373	COG2084	3-sulfolactaldehyde reductase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03939	CDS	897	yihV	2.7.1.184		Sulfofructose kinase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03940	CDS	789	csqR		COG1349	HTH-type transcriptional repressor CsqR
Sample_Maccabi_Ecoli_SeqPlate10_A12_03941	CDS	1824	typA		COG1217	GTP-binding protein TypA/BipA
Sample_Maccabi_Ecoli_SeqPlate10_A12_03942	CDS	1410	glnA	6.3.1.2	COG0174	Glutamine synthetase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03943	CDS	1050	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
Sample_Maccabi_Ecoli_SeqPlate10_A12_03944	CDS	1410	glnG		COG2204	DNA-binding transcriptional regulator NtrC
Sample_Maccabi_Ecoli_SeqPlate10_A12_03945	CDS	111	yshB			putative protein YshB
Sample_Maccabi_Ecoli_SeqPlate10_A12_03946	CDS	1374	hemN	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03947	CDS	510	yihI		COG3078	Der GTPase-activating protein YihI
Sample_Maccabi_Ecoli_SeqPlate10_A12_03948	CDS	633	engB		COG0218	putative GTP-binding protein EngB
Sample_Maccabi_Ecoli_SeqPlate10_A12_03949	CDS	2787		2.7.7.7		DNA polymerase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03950	CDS	186				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_03951	CDS	933	yihG	2.3.-.-	COG0204	putative acyltransferase YihG
Sample_Maccabi_Ecoli_SeqPlate10_A12_03952	CDS	1431	ydgA_2		COG5339	Protein YdgA
Sample_Maccabi_Ecoli_SeqPlate10_A12_03953	CDS	627	dsbA		COG0526	Thiol:disulfide interchange protein DsbA
Sample_Maccabi_Ecoli_SeqPlate10_A12_03954	CDS	987	srkA	2.7.11.1	COG2334	Stress response kinase A
Sample_Maccabi_Ecoli_SeqPlate10_A12_03955	CDS	270	yihD		COG3084	Protein YihD
Sample_Maccabi_Ecoli_SeqPlate10_A12_03956	CDS	585	mobA_2	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
Sample_Maccabi_Ecoli_SeqPlate10_A12_03957	CDS	528	mobB		COG1763	Molybdopterin-guanine dinucleotide biosynthesis adapter protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_03958	tRNA	77				tRNA-Asp(gtc)
Sample_Maccabi_Ecoli_SeqPlate10_A12_03959	tRNA	76				tRNA-Trp(cca)
Sample_Maccabi_Ecoli_SeqPlate10_A12_03960	CDS	840	gltR_2		COG0583	HTH-type transcriptional regulator GltR
Sample_Maccabi_Ecoli_SeqPlate10_A12_03961	CDS	339				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A12_03962	CDS	1521	comM		COG0606	Competence protein ComM
Sample_Maccabi_Ecoli_SeqPlate10_A12_03963	CDS	1647	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
Sample_Maccabi_Ecoli_SeqPlate10_A12_03964	CDS	264	ilvM	2.2.1.6	COG3978	Acetolactate synthase isozyme 2 small subunit
Sample_Maccabi_Ecoli_SeqPlate10_A12_03965	CDS	930	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
