locus_tag	ftype	length_bp	gene	EC_number	COG	product
Sample_Maccabi_Ecoli_SeqPlate10_A3_03800	tRNA	85				tRNA-Leu(caa)
Sample_Maccabi_Ecoli_SeqPlate10_A3_03801	CDS	195				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03802	CDS	1191	intA_3		COG0582	Prophage integrase IntA
Sample_Maccabi_Ecoli_SeqPlate10_A3_03803	CDS	432	opgE_4	2.7.-.-	COG2194	Phosphoethanolamine transferase OpgE
Sample_Maccabi_Ecoli_SeqPlate10_A3_03804	CDS	360				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03805	CDS	345				IS3 family transposase IS1397
Sample_Maccabi_Ecoli_SeqPlate10_A3_03806	CDS	474	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03807	CDS	1191	lldD	1.1.-.-	COG1304	L-lactate dehydrogenase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03808	CDS	777	lldR_3		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03809	CDS	1656	lldP		COG1620	L-lactate permease
Sample_Maccabi_Ecoli_SeqPlate10_A3_03810	CDS	3984	upaG			Autotransporter adhesin UpaG
Sample_Maccabi_Ecoli_SeqPlate10_A3_03811	CDS	684	sadB			Inner membrane lipoprotein SadB
Sample_Maccabi_Ecoli_SeqPlate10_A3_03812	CDS	363	yibL			putative protein YibL
Sample_Maccabi_Ecoli_SeqPlate10_A3_03813	CDS	210				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03814	CDS	588	mtlR		COG3722	Mannitol operon repressor
Sample_Maccabi_Ecoli_SeqPlate10_A3_03815	CDS	1149	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03816	CDS	1914	mtlA_2		COG2213	PTS system mannitol-specific EIICBA component
Sample_Maccabi_Ecoli_SeqPlate10_A3_03817	CDS	363	yiaW			Inner membrane protein YiaW
Sample_Maccabi_Ecoli_SeqPlate10_A3_03818	CDS	1137	yibH		COG1566	Inner membrane protein YibH
Sample_Maccabi_Ecoli_SeqPlate10_A3_03819	CDS	609	yibF		COG0625	putative GST-like protein YibF
Sample_Maccabi_Ecoli_SeqPlate10_A3_03820	CDS	1392	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03821	CDS	1845	selB		COG3276	Selenocysteine-specific elongation factor
Sample_Maccabi_Ecoli_SeqPlate10_A3_03822	CDS	1152	adhB	1.1.1.1		Alcohol dehydrogenase 2
Sample_Maccabi_Ecoli_SeqPlate10_A3_03823	CDS	1539	aldB	1.2.1.-	COG1012	Aldehyde dehydrogenase B
Sample_Maccabi_Ecoli_SeqPlate10_A3_03824	CDS	186				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03825	CDS	411				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03826	CDS	1965	hypBA1	3.2.1.185		Non-reducing end beta-L-arabinofuranosidase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03827	CDS	1401	yicJ_1		COG2211	Inner membrane symporter YicJ
Sample_Maccabi_Ecoli_SeqPlate10_A3_03828	CDS	816	rhaR_3			HTH-type transcriptional activator RhaR
Sample_Maccabi_Ecoli_SeqPlate10_A3_03829	CDS	696	sgbE	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase SgbE
Sample_Maccabi_Ecoli_SeqPlate10_A3_03830	CDS	861	ulaE_2	5.1.3.22	COG3623	L-ribulose-5-phosphate 3-epimerase UlaE
Sample_Maccabi_Ecoli_SeqPlate10_A3_03831	CDS	663	sgbH	4.1.1.85	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase SgbH
Sample_Maccabi_Ecoli_SeqPlate10_A3_03832	CDS	1497	lyx	2.7.1.-	COG1070	L-xylulose/3-keto-L-gulonate kinase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03833	CDS	987	yiaO		COG1638	2,3-diketo-L-gulonate-binding periplasmic protein YiaO
Sample_Maccabi_Ecoli_SeqPlate10_A3_03834	CDS	1278	siaM		COG1593	Sialic acid TRAP transporter large permease protein SiaM
Sample_Maccabi_Ecoli_SeqPlate10_A3_03835	CDS	474	yiaM		COG3090	2,3-diketo-L-gulonate TRAP transporter small permease protein YiaM
Sample_Maccabi_Ecoli_SeqPlate10_A3_03836	CDS	468	yhcH_2		COG2731	putative protein YhcH
Sample_Maccabi_Ecoli_SeqPlate10_A3_03837	CDS	999	dlgD	1.1.1.130	COG2055	2,3-diketo-L-gulonate reductase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03838	CDS	849	yiaJ_2		COG1414	DNA-binding transcriptional repressor YiaJ
Sample_Maccabi_Ecoli_SeqPlate10_A3_03839	CDS	474	hyfA_5	1.-.-.-	COG1142	Hydrogenase-4 component A
Sample_Maccabi_Ecoli_SeqPlate10_A3_03840	CDS	1254	avtA	2.6.1.66	COG3977	Valine--pyruvate aminotransferase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03841	CDS	2031	malS	3.2.1.1	COG0366	Periplasmic alpha-amylase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03842	CDS	825				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03843	CDS	1179	xylR			Xylose operon regulatory protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03844	CDS	1182	xylH		COG4214	Xylose transport system permease protein XylH
Sample_Maccabi_Ecoli_SeqPlate10_A3_03845	CDS	1542	xylG	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
Sample_Maccabi_Ecoli_SeqPlate10_A3_03846	CDS	993	xylF		COG4213	D-xylose-binding periplasmic protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03847	CDS	1323	xylA	5.3.1.5		Xylose isomerase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03848	CDS	1455	xylB_2	2.7.1.17	COG1070	Xylulose kinase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03849	CDS	342	yiaB		COG4682	Inner membrane protein YiaB
Sample_Maccabi_Ecoli_SeqPlate10_A3_03850	CDS	438	yiaA		COG4682	Inner membrane protein YiaA
Sample_Maccabi_Ecoli_SeqPlate10_A3_03851	CDS	996	wecH	2.3.1.-	COG3274	O-acetyltransferase WecH
Sample_Maccabi_Ecoli_SeqPlate10_A3_03852	CDS	309				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03853	CDS	912	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
Sample_Maccabi_Ecoli_SeqPlate10_A3_03854	CDS	2070	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
Sample_Maccabi_Ecoli_SeqPlate10_A3_03855	CDS	213	hokA			Protein HokA
Sample_Maccabi_Ecoli_SeqPlate10_A3_03856	CDS	213	cspA		COG1278	Cold shock protein CspA
Sample_Maccabi_Ecoli_SeqPlate10_A3_03857	CDS	291				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03858	CDS	711				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03859	CDS	975	ghrB	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
Sample_Maccabi_Ecoli_SeqPlate10_A3_03860	CDS	660	yiaD		COG2885	putative lipoprotein YiaD
Sample_Maccabi_Ecoli_SeqPlate10_A3_03861	CDS	2334	bisC	1.-.-.-	COG0243	Biotin sulfoxide reductase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03862	CDS	441	yiaC	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YiaC
Sample_Maccabi_Ecoli_SeqPlate10_A3_03863	CDS	564	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
Sample_Maccabi_Ecoli_SeqPlate10_A3_03864	CDS	699	lip-1	3.1.1.3		Lipase 1
Sample_Maccabi_Ecoli_SeqPlate10_A3_03865	CDS	1209	yhjX			putative MFS-type transporter YhjX
Sample_Maccabi_Ecoli_SeqPlate10_A3_03866	CDS	1692	eptB	2.7.8.42	COG2194	Kdo(2)-lipid A phosphoethanolamine 7''-transferase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03867	tRNA	77				tRNA-Pro(cgg)
Sample_Maccabi_Ecoli_SeqPlate10_A3_03868	CDS	822	cysE_2	2.3.1.30	COG1045	Serine acetyltransferase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03869	CDS	1020	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
Sample_Maccabi_Ecoli_SeqPlate10_A3_03870	CDS	468	secB		COG1952	Protein-export protein SecB
Sample_Maccabi_Ecoli_SeqPlate10_A3_03871	CDS	252				Glutaredoxin-1
Sample_Maccabi_Ecoli_SeqPlate10_A3_03872	CDS	432	yibN		COG0607	putative protein YibN
Sample_Maccabi_Ecoli_SeqPlate10_A3_03873	CDS	1545	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03874	CDS	1260	envC		COG4942	Murein hydrolase activator EnvC
Sample_Maccabi_Ecoli_SeqPlate10_A3_03875	CDS	960			COG2861	putative protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03876	CDS	1035	epsJ	2.4.-.-	COG0463	putative glycosyltransferase EpsJ
Sample_Maccabi_Ecoli_SeqPlate10_A3_03877	CDS	1026		1.-.-.-		putative zinc-type alcohol dehydrogenase-like protein L498
Sample_Maccabi_Ecoli_SeqPlate10_A3_03878	CDS	1197	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03879	CDS	873	htrL			Protein HtrL
Sample_Maccabi_Ecoli_SeqPlate10_A3_03880	CDS	933	hldD	5.1.3.20	COG0451	ADP-L-glycero-D-manno-heptose-6-epimerase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03881	CDS	1047	rfaF	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
Sample_Maccabi_Ecoli_SeqPlate10_A3_03882	CDS	993	rfaC	2.-.-.-	COG0859	Lipopolysaccharide heptosyltransferase 1
Sample_Maccabi_Ecoli_SeqPlate10_A3_03883	CDS	1209				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03884	CDS	1143	cotSA	2.4.-.-	COG0438	Spore coat protein SA
Sample_Maccabi_Ecoli_SeqPlate10_A3_03885	CDS	1014	gspA_1		COG1442	General stress protein A
Sample_Maccabi_Ecoli_SeqPlate10_A3_03886	CDS	708	rfaY	2.7.1.-		Lipopolysaccharide core heptose(II) kinase RfaY
Sample_Maccabi_Ecoli_SeqPlate10_A3_03887	CDS	1008	gspA_2		COG1442	General stress protein A
Sample_Maccabi_Ecoli_SeqPlate10_A3_03888	CDS	798	rfaP	2.7.1.-		Lipopolysaccharide core heptose(I) kinase RfaP
Sample_Maccabi_Ecoli_SeqPlate10_A3_03889	CDS	1125	rfaG	2.4.-.-		Lipopolysaccharide core biosynthesis protein RfaG
Sample_Maccabi_Ecoli_SeqPlate10_A3_03890	CDS	1059	rfaQ	2.-.-.-	COG0859	Lipopolysaccharide core heptosyltransferase RfaQ
Sample_Maccabi_Ecoli_SeqPlate10_A3_03891	CDS	1278	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03892	CDS	480	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03893	CDS	810		3.2.2.23		putative formamidopyrimidine-DNA glycosylase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03894	CDS	168	rpmG		COG0267	50S ribosomal protein L33
Sample_Maccabi_Ecoli_SeqPlate10_A3_03895	CDS	237	rpmB		COG0227	50S ribosomal protein L28
Sample_Maccabi_Ecoli_SeqPlate10_A3_03896	CDS	669				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03897	CDS	1221	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
Sample_Maccabi_Ecoli_SeqPlate10_A3_03898	CDS	459	DUT	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03899	CDS	597	slmA			Nucleoid occlusion factor SlmA
Sample_Maccabi_Ecoli_SeqPlate10_A3_03900	CDS	642	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03901	CDS	717	rph	2.7.7.56		Ribonuclease PH
Sample_Maccabi_Ecoli_SeqPlate10_A3_03902	CDS	864				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03903	CDS	825				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03904	CDS	618				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03905	CDS	1683		6.5.1.2		DNA ligase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03906	CDS	624	gmk	2.7.4.8	COG0194	Guanylate kinase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03907	CDS	276	rpoZ	2.7.7.6	COG1758	DNA-directed RNA polymerase subunit omega
Sample_Maccabi_Ecoli_SeqPlate10_A3_03908	CDS	2109	spoT		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
Sample_Maccabi_Ecoli_SeqPlate10_A3_03909	CDS	657	trmH	2.1.1.34	COG0566	tRNA (guanosine(18)-2'-O)-methyltransferase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03910	CDS	2082	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
Sample_Maccabi_Ecoli_SeqPlate10_A3_03911	CDS	1206	gltS		COG0786	Sodium/glutamate symporter
Sample_Maccabi_Ecoli_SeqPlate10_A3_03912	CDS	1392	xanP		COG2233	Xanthine permease XanP
Sample_Maccabi_Ecoli_SeqPlate10_A3_03913	CDS	1710				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03914	CDS	1098	yicI_1	3.2.1.177	COG1501	Alpha-xylosidase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03915	CDS	744	entD	2.7.8.-	COG2977	Enterobactin synthase component D
Sample_Maccabi_Ecoli_SeqPlate10_A3_03916	CDS	2241	fepA		COG4771	Ferrienterobactin receptor
Sample_Maccabi_Ecoli_SeqPlate10_A3_03917	CDS	1203	fes		COG2382	Enterochelin esterase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03918	CDS	219	ybdZ		COG3251	Enterobactin biosynthesis protein YbdZ
Sample_Maccabi_Ecoli_SeqPlate10_A3_03919	CDS	3882	entF	2.7.7.-	COG1020	Enterobactin synthase component F
Sample_Maccabi_Ecoli_SeqPlate10_A3_03920	CDS	1119	fepE		COG3765	Ferric enterobactin transport protein FepE
Sample_Maccabi_Ecoli_SeqPlate10_A3_03921	CDS	816	fepC		COG1120	Ferric enterobactin transport ATP-binding protein FepC
Sample_Maccabi_Ecoli_SeqPlate10_A3_03922	CDS	993	fepG		COG4779	Ferric enterobactin transport system permease protein FepG
Sample_Maccabi_Ecoli_SeqPlate10_A3_03923	CDS	1005	fepD		COG0609	Ferric enterobactin transport system permease protein FepD
Sample_Maccabi_Ecoli_SeqPlate10_A3_03924	CDS	1251	entS		COG0477	Enterobactin exporter EntS
Sample_Maccabi_Ecoli_SeqPlate10_A3_03925	CDS	957	fepB		COG4592	Ferrienterobactin-binding periplasmic protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03926	CDS	1176	entC	5.4.4.2	COG1169	Isochorismate synthase EntC
Sample_Maccabi_Ecoli_SeqPlate10_A3_03927	CDS	1611	entE	6.3.2.14	COG1021	Enterobactin synthase component E
Sample_Maccabi_Ecoli_SeqPlate10_A3_03928	CDS	858	entB	6.3.2.14	COG1535	Enterobactin synthase component B
Sample_Maccabi_Ecoli_SeqPlate10_A3_03929	CDS	747	entA	1.3.1.28	COG1028	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03930	CDS	414	entH	3.1.2.-	COG2050	Proofreading thioesterase EntH
Sample_Maccabi_Ecoli_SeqPlate10_A3_03931	CDS	2106	cstA		COG1966	Peptide transporter CstA
Sample_Maccabi_Ecoli_SeqPlate10_A3_03932	CDS	198				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03933	CDS	1089	hcxA	1.1.1.-	COG0371	Hydroxycarboxylate dehydrogenase A
Sample_Maccabi_Ecoli_SeqPlate10_A3_03934	CDS	1161	ybdL	2.6.1.88	COG0436	Methionine aminotransferase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03935	CDS	630	ybdM		COG1475	putative protein YbdM
Sample_Maccabi_Ecoli_SeqPlate10_A3_03936	CDS	1221	cysH_2	1.8.4.8		Phosphoadenosine phosphosulfate reductase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03937	CDS	903	ybdO_2			putative HTH-type transcriptional regulator YbdO
Sample_Maccabi_Ecoli_SeqPlate10_A3_03938	CDS	747	dsbG		COG1651	Thiol:disulfide interchange protein DsbG
Sample_Maccabi_Ecoli_SeqPlate10_A3_03939	CDS	564	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
Sample_Maccabi_Ecoli_SeqPlate10_A3_03940	CDS	1596	ahpF	1.8.1.-	COG3634	Alkyl hydroperoxide reductase subunit F
Sample_Maccabi_Ecoli_SeqPlate10_A3_03941	CDS	429	uspG		COG0589	Universal stress protein UP12
Sample_Maccabi_Ecoli_SeqPlate10_A3_03942	CDS	90				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03943	CDS	411	rnk		COG0782	Regulator of nucleoside diphosphate kinase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03944	CDS	807	rna	4.6.1.21	COG3719	Ribonuclease I
Sample_Maccabi_Ecoli_SeqPlate10_A3_03945	CDS	1464	ttdT_2		COG0471	L-tartrate/succinate antiporter
Sample_Maccabi_Ecoli_SeqPlate10_A3_03946	CDS	879	citG	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03947	CDS	552	citX	2.7.7.61	COG3697	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03948	CDS	1533	citF	4.1.3.6	COG3051	Citrate lyase alpha chain
Sample_Maccabi_Ecoli_SeqPlate10_A3_03949	CDS	909	citE	4.1.3.6	COG2301	Citrate lyase subunit beta
Sample_Maccabi_Ecoli_SeqPlate10_A3_03950	CDS	297	citD		COG3052	Citrate lyase acyl carrier protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03951	CDS	1059	citC	6.2.1.22	COG3053	[Citrate [pro-3S]-lyase] ligase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03952	CDS	1659	dpiB	2.7.13.3	COG3290	Sensor histidine kinase DpiB
Sample_Maccabi_Ecoli_SeqPlate10_A3_03953	CDS	681	dpiA		COG4565	Transcriptional regulatory protein DpiA
Sample_Maccabi_Ecoli_SeqPlate10_A3_03954	CDS	1386	dcuD_2		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
Sample_Maccabi_Ecoli_SeqPlate10_A3_03955	CDS	237				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03956	CDS	1143	int_7	2.7.7.-		Integrase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03957	CDS	1251	icd_2	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
Sample_Maccabi_Ecoli_SeqPlate10_A3_03958	CDS	654	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
Sample_Maccabi_Ecoli_SeqPlate10_A3_03959	CDS	462	nudJ	3.6.1.-	COG0494	Phosphatase NudJ
Sample_Maccabi_Ecoli_SeqPlate10_A3_03960	CDS	1107	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
Sample_Maccabi_Ecoli_SeqPlate10_A3_03961	CDS	642	hflD		COG2915	High frequency lysogenization protein HflD
Sample_Maccabi_Ecoli_SeqPlate10_A3_03962	CDS	1371	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03963	CDS	102				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03964	CDS	672	phoP			Transcriptional regulatory protein PhoP
Sample_Maccabi_Ecoli_SeqPlate10_A3_03965	CDS	1461	phoQ	2.7.13.3	COG0642	Sensor protein PhoQ
Sample_Maccabi_Ecoli_SeqPlate10_A3_03966	CDS	1122	roxA	1.14.11.47	COG2850	50S ribosomal protein L16 3-hydroxylase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03967	CDS	1227	pepT	3.4.11.4	COG2195	Peptidase T
Sample_Maccabi_Ecoli_SeqPlate10_A3_03968	CDS	1137	potA_3	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
Sample_Maccabi_Ecoli_SeqPlate10_A3_03969	CDS	858	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
Sample_Maccabi_Ecoli_SeqPlate10_A3_03970	CDS	795	ydcV_3			Inner membrane ABC transporter permease protein YdcV
Sample_Maccabi_Ecoli_SeqPlate10_A3_03971	CDS	1047	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03972	CDS	462	ymfA			Inner membrane protein YmfA
Sample_Maccabi_Ecoli_SeqPlate10_A3_03973	CDS	786	ycfZ			Inner membrane protein YcfZ
Sample_Maccabi_Ecoli_SeqPlate10_A3_03974	CDS	240				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03975	CDS	822	cobB	2.3.1.286	COG0846	NAD-dependent protein deacylase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03976	CDS	912	nagK	2.7.1.59	COG1940	N-acetyl-D-glucosamine kinase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03977	CDS	1239	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
Sample_Maccabi_Ecoli_SeqPlate10_A3_03978	CDS	702	lolD_2	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
Sample_Maccabi_Ecoli_SeqPlate10_A3_03979	CDS	1200	lolC		COG4591	Lipoprotein-releasing system transmembrane protein LolC
Sample_Maccabi_Ecoli_SeqPlate10_A3_03980	CDS	1074	ycfT		COG4763	Inner membrane protein YcfT
Sample_Maccabi_Ecoli_SeqPlate10_A3_03981	CDS	3495	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
Sample_Maccabi_Ecoli_SeqPlate10_A3_03982	CDS	960	ycfS	2.-.-.-	COG1376	putative L,D-transpeptidase YcfS
Sample_Maccabi_Ecoli_SeqPlate10_A3_03983	CDS	258	bhsA_5			Multiple stress resistance protein BhsA
Sample_Maccabi_Ecoli_SeqPlate10_A3_03984	CDS	696	comR			HTH-type transcriptional repressor ComR
Sample_Maccabi_Ecoli_SeqPlate10_A3_03985	CDS	540				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03986	CDS	1305	ndh	1.6.99.3	COG1252	NADH dehydrogenase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03987	CDS	543				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03988	CDS	1026	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03989	CDS	825	thiK	2.7.1.89	COG0510	Thiamine kinase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03990	CDS	642	lpoB		COG3417	Penicillin-binding protein activator LpoB
Sample_Maccabi_Ecoli_SeqPlate10_A3_03991	CDS	378				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_03992	CDS	360	hinT	3.9.1.-	COG0537	Purine nucleoside phosphoramidase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03993	CDS	2190	fhuE		COG4773	FhuE receptor
Sample_Maccabi_Ecoli_SeqPlate10_A3_03994	CDS	1434	ptsG		COG1263	PTS system glucose-specific EIICB component
Sample_Maccabi_Ecoli_SeqPlate10_A3_03995	CDS	798	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
Sample_Maccabi_Ecoli_SeqPlate10_A3_03996	CDS	1005	holB	2.7.7.7	COG0470	DNA polymerase III subunit delta'
Sample_Maccabi_Ecoli_SeqPlate10_A3_03997	CDS	642	tmk_3	2.7.4.9	COG0125	Thymidylate kinase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03998	CDS	1023	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
Sample_Maccabi_Ecoli_SeqPlate10_A3_03999	CDS	810	pabC	4.1.3.38	COG0115	Aminodeoxychorismate lyase
Sample_Maccabi_Ecoli_SeqPlate10_A3_04000	CDS	1608	dppA		COG0747	Periplasmic dipeptide transport protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_04001	CDS	1020	dppB		COG0601	Dipeptide transport system permease protein DppB
Sample_Maccabi_Ecoli_SeqPlate10_A3_04002	CDS	903	dppC		COG1173	Dipeptide transport system permease protein DppC
Sample_Maccabi_Ecoli_SeqPlate10_A3_04003	CDS	984	dppD		COG0444	Dipeptide transport ATP-binding protein DppD
Sample_Maccabi_Ecoli_SeqPlate10_A3_04004	CDS	1005	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
Sample_Maccabi_Ecoli_SeqPlate10_A3_04005	CDS	1272	yhjV		COG0814	Inner membrane transport protein YhjV
Sample_Maccabi_Ecoli_SeqPlate10_A3_04006	CDS	108	ldrD_1			Small toxic polypeptide LdrD
Sample_Maccabi_Ecoli_SeqPlate10_A3_04007	CDS	108	ldrD_2			Small toxic polypeptide LdrD
Sample_Maccabi_Ecoli_SeqPlate10_A3_04008	CDS	1680	bcsG			Cellulose biosynthesis protein BcsG
Sample_Maccabi_Ecoli_SeqPlate10_A3_04009	CDS	192				hypothetical protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_04010	CDS	1560	bcsE			Cyclic di-GMP binding protein BcsE
Sample_Maccabi_Ecoli_SeqPlate10_A3_04011	CDS	189	yhjR			Protein YhjR
Sample_Maccabi_Ecoli_SeqPlate10_A3_04012	CDS	753	bcsQ			Cellulose biosynthesis protein BcsQ
Sample_Maccabi_Ecoli_SeqPlate10_A3_04013	CDS	270	bcsA_1	2.4.1.12	COG1215	Cellulose synthase catalytic subunit [UDP-forming]
Sample_Maccabi_Ecoli_SeqPlate10_A3_04014	CDS	2262	bcsA_2	2.4.1.12	COG1215	Cellulose synthase catalytic subunit [UDP-forming]
Sample_Maccabi_Ecoli_SeqPlate10_A3_04015	CDS	2304	bcsB			Cyclic di-GMP-binding protein
Sample_Maccabi_Ecoli_SeqPlate10_A3_04016	CDS	1107	bcsZ	3.2.1.4	COG3405	Endoglucanase
Sample_Maccabi_Ecoli_SeqPlate10_A3_04017	CDS	1197	bcsC_1		COG0457	Cellulose synthase operon protein C
Sample_Maccabi_Ecoli_SeqPlate10_A3_04018	CDS	2235	bcsC_2		COG0457	Cellulose synthase operon protein C
Sample_Maccabi_Ecoli_SeqPlate10_A3_04019	CDS	1950	pdeK	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeK
